scala.collection.immutable.MapLike$$anon$1::foreach(Lscala/Function1;)V,2189
scala.collection.parallel.ParIterableLike$$anon$11$$anon$3::leaf(Lscala/Option;)V,2
scala.collection.immutable.Stream$Cons::foreach(Lscala/Function1;)V,1833
scala/collection/IndexedSeqOptimized::forall$(Lscala/collection/IndexedSeqOptimized;Lscala/Function1;)Z,4
scala.collection.mutable.ArrayBuffer::apply(I)Ljava/lang/Object;,64970
scala.collection.immutable.Set$Set3::genericBuilder()Lscala/collection/mutable/Builder;,7768
scala/collection/Iterator::$anonfun$toStream$1(Lscala/collection/Iterator;)Lscala/collection/immutable/Stream;,9866
scala.collection.immutable.Set$EmptySet$::canEqual(Ljava/lang/Object;)Z,2038
scala.collection.immutable.Vector::toSeq()Lscala/collection/Seq;,16
scala.collection.mutable.HashSet::nnSizeMapAdd(I)V,987730
scala.collection.immutable.RedBlackTree$::isBlackTree(Lscala/collection/immutable/RedBlackTree$Tree;)Z,12
scala.collection.immutable.Set$Set1::apply(Ljava/lang/Object;)Z,46672
scala.collection.immutable.Vector::depth_$eq(I)V,90868
scala/collection/parallel/mutable/LazyCombiner::$anonfun$size$1(ILscala/collection/generic/Growable;)I,27
scala.collection.immutable.MapLike$ImmutableDefaultKeySet::apply(Ljava/lang/Object;)Z,10822
scala.collection.immutable.Map$Map2::empty()Lscala/collection/immutable/Map;,2
scala/collection/generic/GenericTraversableTemplate::$anonfun$transpose$3(ILscala/collection/IndexedSeq;Lscala/runtime/IntRef;Ljava/lang/Object;)V,14849
scala/collection/GenMapLike::$anonfun$equals$1$adapted(Lscala/collection/GenMap;Lscala/Tuple2;)Ljava/lang/Object;,1187
scala.collection.parallel.mutable.ParArray::task2ops(Lscala/collection/parallel/ParIterableLike$StrictSplitterCheckTask;)Lscala/collection/parallel/ParIterableLike$TaskOps;,4
scala.collection.immutable.Map$Map4::apply(Ljava/lang/Object;)Ljava/lang/Object;,1834
scala.collection.convert.Wrappers$SetWrapper$$anon$4::next()Ljava/lang/Object;,196
scala.collection.immutable.Set$Set4::nonEmpty()Z,28
scala/collection/mutable/ArrayOps::copyToArray$(Lscala/collection/mutable/ArrayOps;Ljava/lang/Object;II)V,1165
scala.reflect.internal.util.Statistics$QuantMap::equals(Ljava/lang/Object;)Z,34
scala.collection.immutable.Map$Map2::keysIterator()Lscala/collection/Iterator;,1780
scala.collection.mutable.ListBuffer::sizeHint(I)V,409901
scala.collection.immutable.Set$EmptySet$::companion()Lscala/collection/generic/GenericCompanion;,305272
scala.collection.convert.Wrappers$JEnumerationWrapper::seq()Lscala/collection/Iterator;,4
scala.collection.parallel.mutable.ParArray$Map::result_$eq(Ljava/lang/Object;)V,34
scala.collection.immutable.Set$::newBuilder()Lscala/collection/mutable/Builder;,228189
scala.collection.immutable.Range$Inclusive::companion()Lscala/collection/generic/GenericCompanion;,992
scala.collection.mutable.DefaultEntry::next_$eq(Ljava/lang/Object;)V,641275
scala.collection.Iterator$ConcatIterator::currentHasNextChecked_$eq(Z)V,16376
scala.collection.immutable.Stream$Cons::flatten(Lscala/Function1;)Lscala/collection/immutable/Stream;,50
scala.collection.parallel.mutable.ResizableParArrayCombiner$$anon$1::combinerTaskSupport()Lscala/collection/parallel/TaskSupport;,16
scala/collection/parallel/ExecutionContextTasks::executeAndWaitResult$(Lscala/collection/parallel/ExecutionContextTasks;Lscala/collection/parallel/Task;)Ljava/lang/Object;,10
scala.collection.immutable.Set$Set1::toVector()Lscala/collection/immutable/Vector;,4110
scala.reflect.internal.SymbolPairs$Cursor$$anon$1::sizemap_$eq([I)V,3885
scala.collection.immutable.VectorBuilder::display1()[Ljava/lang/Object;,4206
scala.collection.mutable.RedBlackTree$Tree::root_$eq(Lscala/collection/mutable/RedBlackTree$Node;)V,3998
scala.collection.mutable.HashSet$::canBuildFrom()Lscala/collection/generic/CanBuildFrom;,7
scala.collection.SeqLike$$anon$1::nnSizeMapReset(I)V,26
scala/collection/convert/Wrappers$JMapWrapperLike::size$(Lscala/collection/convert/Wrappers$JMapWrapperLike;)I,3368
scala.collection.mutable.ArrayOps$ofLong::repr()[J,3074
scala.collection.immutable.Nil$::headOption()Lscala/Option;,1754
scala/collection/mutable/ListMap::$anonfun$get$2(Lscala/Tuple2;)Ljava/lang/Object;,11
scala.collection.JavaConverters$::asScalaSetConverter(Ljava/util/Set;)Lscala/collection/convert/Decorators$AsScala;,18614
scala/collection/IterableLike::grouped$(Lscala/collection/IterableLike;I)Lscala/collection/Iterator;,178
scala.collection.mutable.ArrayBuilder$ofInt::elems_$eq([I)V,5980
scala.collection.mutable.HashMap::sizemap()[I,628933
scala.collection.mutable.ListBuffer::appendAll(Lscala/collection/TraversableOnce;)V,4
scala.xml.NodeBuffer::ensureSize(I)V,48
scala.collection.mutable.ArrayBuilder$ofRef::elems_$eq([Ljava/lang/Object;)V,76286
scala.collection.immutable.Vector::diff(Lscala/collection/GenSeq;)Ljava/lang/Object;,4110
scala.collection.immutable.HashSet$HashTrieSet$$anon$1::initSubIter()Lscala/collection/Iterator;,612
scala.collection.mutable.RedBlackTree$::foreachNodeNonNull(Lscala/collection/mutable/RedBlackTree$Node;Lscala/Function1;)V,3
scala.collection.parallel.mutable.ResizableParArrayCombiner$$anon$1::allocateAndCopy()Lscala/collection/parallel/mutable/ParArray;,14
scala.collection.mutable.WrappedArray$ofRef::thisCollection()Lscala/collection/Seq;,197
scala/collection/IterableLike::find$(Lscala/collection/IterableLike;Lscala/Function1;)Lscala/Option;,63551
scala.collection.immutable.Map$Map3::$plus$plus(Lscala/collection/GenTraversableOnce;)Lscala/collection/immutable/Map;,108
scala.collection.immutable.VectorBuilder::sizeHint(Lscala/collection/TraversableLike;I)V,34
scala.collection.immutable.$colon$colon::loop$3(Lscala/collection/immutable/List;Lscala/Function1;)Lscala/collection/immutable/List;,4337
scala.collection.immutable.Set$Set3::toSeq()Lscala/collection/Seq;,1710
scala/collection/mutable/HashTable$::capacity(I)I,2
scala.collection.concurrent.TrieMap::update(Ljava/lang/Object;Ljava/lang/Object;)V,158
scala.collection.immutable.Set$Set4::newBuilder()Lscala/collection/mutable/Builder;,194
scala.collection.immutable.Vector::display3_$eq([Ljava/lang/Object;)V,6
scala.collection.mutable.ArrayOps$ofRef::copyToArray(Ljava/lang/Object;I)V,2330
scala.collection.immutable.Map$Map2::filterKeys(Lscala/Function1;)Lscala/collection/immutable/Map;,162
scala.collection.parallel.mutable.ParArray$::newBuilder()Lscala/collection/mutable/Builder;,3
scala.collection.immutable.Set$Set4::apply(Ljava/lang/Object;)Z,45820
scala.collection.immutable.HashMap$HashMap1::elemHashCode(Ljava/lang/Object;)I,28466
scala.collection.immutable.Set$Set2::partition(Lscala/Function1;)Lscala/Tuple2;,30
scala.collection.mutable.ArrayBuilder$ofByte::mkArray(I)[B,1265
scala.collection.mutable.LinkedHashSet::clearTable()V,30
scala.collection.mutable.LinkedHashSet::nnSizeMapRemove(I)V,110
scala.collection.mutable.LinkedHashSet::clear()V,15
scala.collection.Iterator$$anon$2::seq()Lscala/collection/Iterator;,1822
scala.collection.mutable.LinkedHashMap::foreach(Lscala/Function1;)V,18594
scala.collection.immutable.Map$Map2::isEmpty()Z,56
scala.collection.mutable.ArrayBuffer$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom;,2157
scala.reflect.internal.SymbolPairs$Cursor$$anon$1::put(Ljava/lang/Object;Ljava/lang/Object;)Lscala/Option;,24702
scala.collection.mutable.ArrayOps$ofLong::foldLeft(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object;,8
scala.collection.JavaConverters$::mapAsJavaMapConverter(Lscala/collection/Map;)Lscala/collection/convert/Decorators$AsJava;,28
scala.collection.immutable.Map$EmptyMap$::$minus$minus(Lscala/collection/GenTraversableOnce;)Lscala/collection/generic/Subtractable;,8
scala/collection/immutable/Set::seq$(Lscala/collection/immutable/Set;)Lscala/collection/immutable/Set;,68399
scala.collection.immutable.Vector::thisCollection()Lscala/collection/IndexedSeq;,26040
scala.collection.immutable.Range::apply(I)Ljava/lang/Object;,1796
scala.collection.immutable.Set$Set1::foreach(Lscala/Function1;)V,86153
scala.collection.mutable.AnyRefMap::put(Ljava/lang/Object;Ljava/lang/Object;)Lscala/Option;,20090
scala.collection.mutable.WrappedArray$ofRef::filter(Lscala/Function1;)Ljava/lang/Object;,6402
scala.collection.mutable.MapBuilder::$plus$eq(Lscala/Tuple2;)Lscala/collection/mutable/MapBuilder;,261028
scala.collection.immutable.HashSet$HashTrieSet::seq()Lscala/collection/immutable/Set;,3546
scala.collection.immutable.Set$::emptyInstance()Lscala/collection/immutable/Set;,1158985
scala/collection/generic/GenericTraversableTemplate::$anonfun$transpose$4(Lscala/collection/mutable/Builder;Lscala/collection/mutable/Builder;)Lscala/collection/mutable/Builder;,3419
scala.collection.mutable.HashSet::growTable()V,4268
scala.collection.immutable.HashSet$HashTrieSet::repr()Ljava/lang/Object;,47726
scala.collection.mutable.StringBuilder::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/Builder;,43
scala.collection.immutable.Map$EmptyMap$::nonEmpty()Z,244
scala.collection.immutable.HashSet$EmptyHashSet$::improve(I)I,4614
scala.collection.immutable.Vector::lengthCompare(I)I,42209
scala.collection.Seq$::newBuilder()Lscala/collection/mutable/Builder;,60259
scala.collection.IndexedSeq$::canBuildFrom()Lscala/collection/generic/CanBuildFrom;,6
scala.runtime.ScalaRunTime$$anon$1::seq()Lscala/collection/TraversableOnce;,203
scala.collection.immutable.Set$Set1::$amp(Lscala/collection/GenSet;)Ljava/lang/Object;,4
scala.collection.mutable.TreeSet::iterator()Lscala/collection/Iterator;,520
scala.collection.immutable.Range$Inclusive::copyToArray(Ljava/lang/Object;I)V,26
scala.collection.immutable.Set$Set4::canEqual(Ljava/lang/Object;)Z,424
scala/collection/SeqLike$CombinationsItr::$anonfun$init$7([II)V,13832
scala.collection.immutable.Stream$Cons::distinct()Lscala/collection/immutable/Stream;,5
scala.collection.mutable.WrappedArray$ofByte::array()[B,482432
scala.collection.MapLike$DefaultValuesIterable::toVector()Lscala/collection/immutable/Vector;,8
scala.collection.immutable.Vector::zeroRight([Ljava/lang/Object;I)V,6
scala.collection.mutable.ArrayOps$ofRef::foldLeft(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object;,10
scala.collection.mutable.StringBuilder::sizeHint(Lscala/collection/TraversableLike;)V,2
scala.collection.Iterator$$anon$10::foreach(Lscala/Function1;)V,8942
scala.collection.immutable.SortedMap$$anon$1::keySet()Lscala/collection/immutable/Set;,2
scala/collection/GenMapLike::hashCode$(Lscala/collection/GenMapLike;)I,3098
scala.collection.package$$anon$1::apply(Ljava/lang/Object;)Lscala/collection/mutable/Builder;,6385
scala.collection.mutable.WrappedArray$ofRef::length()I,2447339
scala.collection.mutable.Map$WithDefault::empty()Lscala/collection/Map;,14
scala.collection.immutable.Map$Map4::iterator()Lscala/collection/Iterator;,228
scala.collection.immutable.Range::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,1288
scala.collection.immutable.Set$Set4::subsetOf(Lscala/collection/GenSet;)Z,120
scala.collection.immutable.Range$Inclusive::apply$mcII$sp(I)I,13
scala.collection.mutable.ArrayOps$ofRef::grouped(I)Lscala/collection/Iterator;,356
scala.collection.mutable.HashMap$$anon$3::next()Ljava/lang/Object;,1
scala.collection.mutable.HashTable$::loadFactorDenum()I,357876
scala.collection.MapLike$$anon$2::seq()Lscala/collection/TraversableOnce;,45
scala.collection.immutable.RedBlackTree$BlackTree::black()Lscala/collection/immutable/RedBlackTree$Tree;,6
scala.collection.mutable.HashSet::tableDebug()Z,17312
scala.collection.parallel.ParIterableLike$FlatMap::tryMerge(Ljava/lang/Object;)V,4
scala.collection.immutable.HashSet$HashSet1::hash()I,221881
scala.collection.Map$::empty()Lscala/collection/GenMap;,1
scala.collection.immutable.HashSet$HashTrieSet::toList()Lscala/collection/immutable/List;,554
scala.collection.immutable.BitSet$BitSet1::$minus(I)Lscala/collection/immutable/BitSet;,1
scala/collection/IterableLike::$anonfun$grouped$1(Lscala/collection/IterableLike;Lscala/collection/Seq;)Ljava/lang/Object;,178
scala.collection.immutable.MapLike$ImmutableDefaultKeySet::repr()Lscala/collection/generic/Subtractable;,2
scala.collection.immutable.Stream$::empty()Lscala/collection/immutable/Stream;,10072
scala.collection.immutable.Vector::thisCollection()Lscala/collection/Seq;,5187
scala.collection.immutable.MapLike$ImmutableDefaultKeySet::foreach(Lscala/Function1;)V,4077
scala.collection.mutable.LinkedHashMap::nnSizeMapReset(I)V,754
scala/collection/SetLike::newBuilder$(Lscala/collection/SetLike;)Lscala/collection/mutable/Builder;,66964
scala/collection/convert/DecorateAsJava::mapAsJavaMapConverter$(Lscala/collection/convert/DecorateAsJava;Lscala/collection/Map;)Lscala/collection/convert/Decorators$AsJava;,14
scala.collection.mutable.HashMap$$anon$2::foreach(Lscala/Function1;)V,1529
scala.collection.immutable.$colon$colon::indexWhere(Lscala/Function1;I)I,236404
scala/collection/immutable/DefaultMap::$anonfun$$minus$1(Ljava/lang/Object;Lscala/Tuple2;)Z,1
scala.collection.immutable.Stream$Cons::repr()Ljava/lang/Object;,9030
scala.collection.immutable.HashMap$HashTrieMap::elems()[Lscala/collection/immutable/HashMap;,2959506
scala.collection.mutable.StringBuilder::underlying()Ljava/lang/StringBuilder;,2213044
scala.collection.immutable.Set$Set2::equals(Ljava/lang/Object;)Z,10580
scala.reflect.internal.Scopes$Scope::find(Lscala/Function1;)Lscala/Option;,23937
scala.reflect.internal.util.Statistics$QuantMap::initialSize()I,68
scala.Enumeration$ValueSet::$div$colon(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object;,8
scala.collection.immutable.Range$Inclusive::copyToArray(Ljava/lang/Object;II)V,26
scala.collection.immutable.Stream$Empty$::loop$2(Lscala/collection/immutable/Set;Lscala/collection/immutable/Stream;)Lscala/collection/immutable/Stream;,3
scala.collection.immutable.MapLike$ImmutableDefaultKeySet::filterImpl(Lscala/Function1;Z)Ljava/lang/Object;,6
scala.collection.immutable.Map$EmptyMap$::hashCode()I,1798
scala/collection/convert/DecorateAsScala::collectionAsScalaIterableConverter$(Lscala/collection/convert/DecorateAsScala;Ljava/util/Collection;)Lscala/collection/convert/Decorators$AsScala;,1
scala.collection.immutable.HashMap$HashTrieMap$$anon$1::isTrie(Ljava/lang/Object;)Z,7245
scala.collection.immutable.Vector::builder$2(Lscala/collection/generic/CanBuildFrom;)Lscala/collection/mutable/Builder;,366
scala.collection.immutable.HashMap$HashTrieMap$$anon$1::filter(Lscala/Function1;)Lscala/collection/Iterator;,10
scala.collection.immutable.StringOps::stripMargin(C)Ljava/lang/String;,1122
scala.collection.MapLike$$anon$1::seq()Lscala/collection/TraversableOnce;,45
scala.collection.immutable.Nil$::unzip(Lscala/Function1;)Lscala/Tuple2;,50110
scala.collection.mutable.AnyRefMap::getOrNull(Ljava/lang/Object;)Ljava/lang/Object;,1362
scala.collection.Iterator$GroupedIterator::next()Lscala/collection/immutable/List;,273
scala.collection.parallel.ForkJoinTaskSupport::forkJoinPool()Ljava/util/concurrent/ForkJoinPool;,182
scala.collection.mutable.WrappedArrayBuilder::result()Ljava/lang/Object;,4728
scala.reflect.internal.SymbolPairs$Cursor$$anon$1::nnSizeMapAdd(I)V,53132
scala.collection.immutable.Map$Map3::builder$1(Lscala/collection/generic/CanBuildFrom;)Lscala/collection/mutable/Builder;,584
scala.collection.parallel.mutable.ParArray::copyToArray(Ljava/lang/Object;I)V,8
scala.collection.mutable.HashMap::remove(Ljava/lang/Object;)Lscala/Option;,23465
scala.collection.immutable.Map$Map4::genericBuilder()Lscala/collection/mutable/Builder;,216
scala.collection.mutable.WrappedArray$ofRef::exists(Lscala/Function1;)Z,722
scala.collection.convert.Wrappers$JMapWrapper::apply(Ljava/lang/Object;)Ljava/lang/Object;,3344
scala/collection/TraversableLike::repr$(Lscala/collection/TraversableLike;)Ljava/lang/Object;,1174169
scala.collection.immutable.Map$Map3::foldLeft(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object;,20214
scala.collection.parallel.mutable.ResizableParArrayCombiner$$anon$1::newLazyCombiner(Lscala/collection/mutable/ArrayBuffer;)Lscala/collection/parallel/mutable/LazyCombiner;,2
scala.collection.mutable.ArrayBuilder$ofRef::$plus$plus$eq(Lscala/collection/TraversableOnce;)Lscala/collection/mutable/ArrayBuilder$ofRef;,61174
scala.collection.mutable.GrowingBuilder::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/GrowingBuilder;,30915
scala.collection.SeqLike$$anon$1::createNewEntry(Ljava/lang/Object;Ljava/lang/Object;)Lscala/collection/mutable/HashEntry;,2451
scala.collection.mutable.ArrayOps$ofInt::contains(Ljava/lang/Object;)Z,2198
scala.collection.mutable.ArrayBuffer::length()I,846816
scala.runtime.ScalaRunTime$$anon$1::seq()Lscala/collection/Iterator;,406
scala.collection.immutable.$colon$colon::tl$1()Lscala/collection/immutable/List;,18
scala.collection.Iterator$GroupedIterator::next()Ljava/lang/Object;,273
scala.collection.immutable.HashMap$HashTrieMap$$anon$1::next0([Lscala/collection/immutable/Iterable;I)Ljava/lang/Object;,27947
scala.Enumeration$ValueSet::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,9
scala.collection.mutable.FlatHashTable$$anon$1::i_$eq(I)V,1350641
scala.collection.immutable.Range::step()I,1870857
scala.reflect.internal.SymbolPairs$Cursor$$anon$1::table_$eq([Lscala/collection/mutable/HashEntry;)V,4009
scala.collection.mutable.WrappedArray$ofInt::contains(Ljava/lang/Object;)Z,378
scala.collection.immutable.$colon$colon::newBuilder()Lscala/collection/mutable/Builder;,833364
scala.collection.immutable.HashMap$HashTrieMap::$minus(Ljava/lang/Object;)Lscala/collection/Map;,25735
scala.collection.immutable.Map$Map3::thisCollection()Lscala/collection/Traversable;,3554
scala.collection.mutable.HashMap$$anon$2::companion()Lscala/collection/generic/GenericCompanion;,6
scala.collection.immutable.Vector::requiredDepth(I)I,6
scala.collection.immutable.StringOps::$plus$plus(Lscala/collection/GenTraversableOnce;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,8558
scala.collection.immutable.Map$Map1::genericBuilder()Lscala/collection/mutable/Builder;,4212
scala.collection.mutable.Map$WithDefault::values()Lscala/collection/Iterable;,148
scala.collection.immutable.Set$Set2::companion()Lscala/collection/generic/GenericCompanion;,38546
scala.collection.concurrent.INode::rec_insert(Ljava/lang/Object;Ljava/lang/Object;IILscala/collection/concurrent/INode;Lscala/collection/concurrent/Gen;Lscala/collection/concurrent/TrieMap;)Z,158
scala.collection.immutable.Set$Set3::collect(Lscala/PartialFunction;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,16
scala.collection.immutable.VectorBuilder::$plus$eq(Ljava/lang/Object;)Lscala/collection/immutable/VectorBuilder;,326522
scala.collection.immutable.StringOps::slice(II)Ljava/lang/Object;,62309
scala.collection.immutable.Nil$::thisCollection()Lscala/collection/Seq;,6395
scala.collection.immutable.Set$Set1::repr()Ljava/lang/Object;,59766
scala.collection.LinearSeqLike$$anon$1::foreach(Lscala/Function1;)V,77948
scala.reflect.internal.SymbolPairs$Cursor$$anon$1::apply(Ljava/lang/Object;)Ljava/lang/Object;,152814
scala/collection/parallel/ForkJoinTasks$WrappedTask::sync$(Lscala/collection/parallel/ForkJoinTasks$WrappedTask;)V,35
scala.collection.immutable.Range::iterator()Lscala/collection/Iterator;,1624
scala.collection.immutable.StreamIterator$LazyCell::v$lzycompute()Lscala/collection/immutable/Stream;,327
scala.collection.immutable.Range$Inclusive::genericBuilder()Lscala/collection/mutable/Builder;,992
scala.collection.immutable.VectorIterator::forall(Lscala/Function1;)Z,4
scala/collection/mutable/HashTable$HashUtils::elemHashCode$(Lscala/collection/mutable/HashTable$HashUtils;Ljava/lang/Object;)I,2730554
scala.collection.mutable.ArrayOps$ofRef::$plus$plus(Lscala/collection/GenTraversableOnce;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,20620
scala.collection.immutable.MapLike$ImmutableDefaultKeySet::empty()Lscala/collection/GenSet;,10
scala/collection/mutable/Map::$anonfun$withDefaultValue$1(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,53282
scala.collection.immutable.Set$Set2::$plus$351e749a(Ljava/lang/Object;)Lscala/collection/GenSet;,1
scala.collection.immutable.Set$::canBuildFrom()Lscala/collection/generic/CanBuildFrom;,201614
scala.collection.convert.Wrappers$JIteratorWrapper::next()Ljava/lang/Object;,61552
scala.collection.SeqLike$CombinationsItr::cnts()[I,48895
scala.collection.mutable.StringBuilder::$plus$eq(Ljava/lang/Object;)Lscala/collection/generic/Growable;,148595
scala.collection.immutable.HashMap::updated0(Ljava/lang/Object;IILjava/lang/Object;Lscala/Tuple2;Lscala/collection/immutable/HashMap$Merger;)Lscala/collection/immutable/HashMap;,28313
scala/collection/generic/GenericTraversableTemplate::flatten$(Lscala/collection/generic/GenericTraversableTemplate;Lscala/Function1;)Lscala/collection/GenTraversable;,61629
scala.collection.mutable.LinkedHashMap$DefaultKeySet::to(Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,5988
scala.collection.immutable.HashSet$::empty()Lscala/collection/immutable/Set;,6148
scala.collection.immutable.Set$EmptySet$::$div$colon(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object;,42606
scala.collection.immutable.HashSet$EmptyHashSet$::companion()Lscala/collection/generic/GenericCompanion;,838
scala.collection.immutable.HashMap$HashTrieMap::genericBuilder()Lscala/collection/mutable/Builder;,588
scala.collection.parallel.mutable.ParArray::flatMap(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,4
scala/collection/TraversableLike::toString$(Lscala/collection/TraversableLike;)Ljava/lang/String;,44
scala.collection.immutable.Range$Inclusive::scala$collection$immutable$Range$$lastElement()I,12617
scala.collection.IndexedSeqLike$Elements::filter(Lscala/Function1;)Lscala/collection/Iterator;,35814
scala.collection.immutable.$colon$colon::dropRight(I)Lscala/collection/LinearSeqOptimized;,26748
scala/collection/TraversableLike$WithFilter::$anonfun$foreach$1(Lscala/collection/TraversableLike$WithFilter;Lscala/Function1;Ljava/lang/Object;)Ljava/lang/Object;,305170
scala.collection.mutable.LinkedHashMap::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,5988
scala.collection.mutable.StringBuilder::append(Ljava/lang/Object;)Lscala/collection/mutable/StringBuilder;,456286
scala.collection.immutable.Map$Map4::to(Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,244
scala.collection.immutable.HashMap$HashTrieMap::builder$2(Lscala/collection/generic/CanBuildFrom;)Lscala/collection/mutable/Builder;,9
scala/collection/immutable/Stream::$anonfun$map$1(Lscala/collection/immutable/Stream;Lscala/Function1;)Lscala/collection/immutable/Stream;,293
scala.collection.Iterator$$anon$10::toArray(Lscala/reflect/ClassTag;)Ljava/lang/Object;,2300
scala/collection/parallel/ParIterableLike$Accessor::split$(Lscala/collection/parallel/ParIterableLike$Accessor;)Lscala/collection/Seq;,2
scala.collection.immutable.Nil$::to(Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,20738
scala.collection.immutable.Map$Map2::$plus(Lscala/Tuple2;)Lscala/collection/GenMap;,30613
scala.collection.mutable.Stack$StackBuilder::$plus$eq(Ljava/lang/Object;)Lscala/collection/generic/Growable;,144765
scala.collection.mutable.ArrayOps$ofRef::toArray(Lscala/reflect/ClassTag;)Ljava/lang/Object;,3495
scala.collection.MapLike$$anon$2::to(Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,90
scala/collection/immutable/VectorPointer::gotoFreshPosWritable0$(Lscala/collection/immutable/VectorPointer;III)V,1
scala.collection.immutable.Map$Map2::filterImpl(Lscala/Function1;Z)Ljava/lang/Object;,2
scala.collection.mutable.WrappedArray$ofInt::array()[I,6008
scala.collection.mutable.HashMap::_loadFactor_$eq(I)V,115488
scala.collection.parallel.mutable.ParArray::length()I,119
scala.collection.mutable.ArrayBuffer::loop$1(Lscala/collection/LinearSeq;)V,16415
scala.collection.mutable.RedBlackTree$Tree$::empty()Lscala/collection/mutable/RedBlackTree$Tree;,3502
scala.collection.immutable.Set$Set3::copyToArray(Ljava/lang/Object;II)V,48
scala.collection.mutable.HashMap::loop$1(Lscala/collection/LinearSeq;)V,21487
scala/collection/LinearSeqLike::hashCode$(Lscala/collection/LinearSeqLike;)I,273339
scala.collection.immutable.Map$Map2::nonEmpty()Z,6
scala.collection.mutable.SetBuilder::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/SetBuilder;,349521
scala.collection.immutable.HashSet$HashSet1::filter0(Lscala/Function1;ZI[Lscala/collection/immutable/HashSet;I)Lscala/collection/immutable/HashSet;,28429
scala.collection.mutable.LinkedHashSet::findOrAddEntry(Ljava/lang/Object;Ljava/lang/Object;)Lscala/collection/mutable/HashEntry;,8290
scala.collection.immutable.Stream$::newBuilder()Lscala/collection/mutable/Builder;,4550
scala.collection.immutable.VectorBuilder::$plus$eq(Ljava/lang/Object;)Lscala/collection/generic/Growable;,158065
scala.collection.immutable.Range$Inclusive::scala$collection$immutable$Range$$validateMaxLength()V,13
scala.collection.immutable.VectorBuilder::display1_$eq([Ljava/lang/Object;)V,587
scala.collection.immutable.Set$Set4::copyToArray(Ljava/lang/Object;II)V,24
scala.collection.mutable.HashSet::nonEmpty()Z,139244
scala.collection.immutable.Map$Map4::withFilter(Lscala/Function1;)Lscala/collection/generic/FilterMonadic;,12
scala.collection.IterableViewLike$$anon$4::mapping()Lscala/Function1;,1025
scala/collection/generic/GenericTraversableTemplate::$anonfun$unzip$1(Lscala/Function1;Lscala/collection/mutable/Builder;Lscala/collection/mutable/Builder;Ljava/lang/Object;)Lscala/collection/mutable/Builder;,61810
scala.collection.mutable.HashMap::values()Lscala/collection/Iterable;,1538
scala.collection.parallel.mutable.ParArray$ParArrayIterator::copyToArray(Ljava/lang/Object;II)V,27
scala/collection/TraversableLike$WithFilter::$anonfun$map$2(Lscala/collection/TraversableLike$WithFilter;Lscala/Function1;Lscala/collection/mutable/Builder;Ljava/lang/Object;)Ljava/lang/Object;,307022
scala.collection.mutable.HashMap$::apply(Lscala/collection/Seq;)Lscala/collection/GenMap;,20917
scala.collection.immutable.Set$Set2::$div$colon(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object;,1490
scala.collection.mutable.ArrayOps$ofLong$::thisCollection$extension([J)Lscala/collection/mutable/WrappedArray;,2
scala.collection.immutable.Map$EmptyMap$::$plus$plus(Lscala/collection/GenTraversableOnce;)Lscala/collection/immutable/Map;,46866
scala.collection.mutable.BitSet::$plus$eq(I)Lscala/collection/mutable/BitSet;,1895
scala.collection.immutable.HashMap$HashTrieMap::collect(Lscala/PartialFunction;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object;,580
scala.collection.immutable.HashSet$HashTrieSet::removed0(Ljava/lang/Object;II)Lscala/collection/immutable/HashSet;,457
scala.collection.mutable.Stack$::newBuilder()Lscala/collection/mutable/Builder;,145078
scala.collection.mutable.HashSet::apply(Ljava/lang/Object;)Z,1536714
scala.collection.Iterator$$anon$10::isTraversableAgain()Z,2300
scala.collection.mutable.ArrayOps$ofRef::isTraversableAgain()Z,2330
scala.collection.immutable.Range::start()I,264960
scala.collection.mutable.WrappedArray$ofRef::elemTag()Lscala/reflect/ClassTag;,4728
scala.collection.immutable.Map$Map3::get(Ljava/lang/Object;)Lscala/Option;,25426
scala.collection.mutable.LinkedHashSet$Entry::next()Lscala/collection/mutable/LinkedHashSet$Entry;,2266
